"station_id";"name";"latitude";"longitude";"type";"charging_speed";"charging_per_kwh"
9363;"R. Ator António Silva";38.7605;-9.15606;"Type2";"3.7kW";"N/A"
9364;"Parque EMEL sob o viaduto da Av. Lusíada";38.7535;-9.18968;"Schuko";"3.7kW";"N/A"
9365;"Praça General Humberto Delgado";38.7419;-9.16758;"Type2";"3.7kW";"N/A"
9366;"Praça General Humberto Delgado";38.7421;-9.16724;"Type2";"3.7kW";"N/A"
9367;"Ramal de acesso à Av. Combatentes";38.7456;-9.16235;"Schuko";"3.7kW";"N/A"
9368;"Ramal de acesso à Av. Combatentes";38.7457;-9.16248;"Schuko";"3.7kW";"N/A"
9369;"Parque EMEL lateral do Campo Grande";38.7573;-9.15502;"Schuko";"3.7kW";"N/A"
9370;"Parque EMEL lateral do Campo Grande";38.7573;-9.15499;"Schuko";"3.7kW";"N/A"
9371;"Parque EMEL lateral do Campo Grande";38.7571;-9.15487;"Schuko";"3.7kW";"N/A"
9372;"Parque da Av. Álvaro Pais / Av. Forças Armadas";38.7457;-9.15432;"Schuko";"3.7kW";"N/A"
9373;"Parque da Av. Álvaro Pais / Av. Forças Armadas";38.7458;-9.15449;"Schuko";"3.7kW";"N/A"
9374;"Parque da Av. Álvaro Pais / Av. Forças Armadas";38.7458;-9.15463;"Schuko";"3.7kW";"N/A"
9375;"Av. Sidónio Pais";38.7294;-9.15133;"Type2";"3.7kW";"N/A"
9376;"Av. Sidónio Pais";38.7297;-9.15122;"Type2";"3.7kW";"N/A"
9377;"Jardim do Campo Grande";38.7486;-9.14892;"Schuko";"3.7kW";"N/A"
9378;"Jardim do Campo Grande";38.7486;-9.14877;"Schuko";"3.7kW";"N/A"
9379;"R. Gomes Freire";38.7253;-9.14038;"Type2";"3.7kW";"N/A"
9380;"R. Gomes Freire";38.7252;-9.14036;"Type2";"3.7kW";"N/A"
9381;"Av. Gago Coutinho";38.7438;-9.13249;"Schuko";"3.7kW";"N/A"
9382;"Av. Gago Coutinho";38.7438;-9.13254;"Type2";"3.7kW";"N/A"
9383;"Av. da Índia";38.6968;-9.19328;"Schuko";"3.7kW";"N/A"
9385;"Rua Marquês de Tomar";38.7361;-9.14953;"Type2";"3.7kW";"N/A"
9389;"Av. D. João II";38.7677;-9.09688;"Schuko";"3.7kW";"N/A"
9391;"Taverna de Alcantara";38.7054;-9.17254;"Schuko";"3.7kW";"N/A"
9393;"Twin Towers";38.7385;-9.16812;"Schuko";"3.7kW";"N/A"
9394;"Vela Latina";38.6933;-9.21346;"Schuko";"3.7kW";"N/A"
9395;"Av. Prof. Gama Pinto";38.7535;-9.16022;"Schuko";"3.7kW";"N/A"
9397;"Av. Prof. Gama Pinto";38.7535;-9.16018;"Schuko";"3.7kW";"N/A"
9398;"Aeroporto de Lisboa Portela";38.7695;-9.12853;"Type2";"3.7kW";"N/A"
9399;"R. Manuel da Silva Leal";38.7504;-9.17213;"Schuko";"3.7kW";"N/A"
9400;"R. dos Sapateiros";38.7109;-9.13828;"CeeBlue";"3.7kW";"N/A"
9401;"R. Lucília do Carmo";38.7152;-9.21409;"Type2";"3.7kW";"N/A"
9404;"R. Marquês de Pombal";38.9009;-9.11892;"Type2";"3.7kW";"N/A"
9405;"Av. Severiano Falcão";38.8567;-9.14;"Schuko";"3.7kW";"N/A"
9406;"R. Sofia Mello Breyner";38.859;-9.13276;"Schuko";"3.7kW";"N/A"
9407;"Estrada Municipal";38.9008;-9.18165;"Schuko";"3.7kW";"N/A"
9408;"R. Quinta do Pinto";38.8247;-9.1435;"Schuko";"3.7kW";"N/A"
9409;"R. Vasco da Gama";38.8391;-9.15902;"Schuko";"3.7kW";"N/A"
9410;"Energias de Portugal Passeio do Parque da Cidade ";38.8261;-9.16178;"Type2";"3.7kW";"N/A"
9411;"R. Olivença";38.829;-9.16715;"Schuko";"3.7kW";"N/A"
9412;"R. Frederico Tarre";38.8306;-9.16902;"Schuko";"3.7kW";"N/A"
9413;"Av. Infante Dom Pedro";38.8162;-9.15693;"Type2";"3.7kW";"N/A"
9414;"Praceta António Corte Real";38.8111;-9.16568;"Schuko";"3.7kW";"N/A"
9415;"Alameda Salgueiro Maia";38.8071;-9.15774;"Type2";"3.7kW";"N/A"
9416;"R. David Mourão Ferreira";38.8092;-9.16187;"Type2";"3.7kW";"N/A"
9417;"R. São Domingos";38.8464;-9.10061;"Schuko";"3.7kW";"N/A"
9418;"Praceta Visconde Castelo Branco";38.8373;-9.09232;"Schuko";"3.7kW";"N/A"
9419;"R. Primeiro de Maio";38.8261;-9.0961;"Type2";"3.7kW";"N/A"
9420;"R. de Angola";38.8248;-9.1028;"Type2";"3.7kW";"N/A"
9421;"Praceta José Régio";38.7344;-9.13364;"Type2";"3.7kW";"N/A"
9422;"R. Rogério da Gama Gil";38.8023;-9.10354;"Type2";"3.7kW";"N/A"
9423;"R. Auta da Palma Carlos";38.7942;-9.10748;"Type2";"3.7kW";"N/A"
9424;"R. Álvaro Pedro Gomes";38.7946;-9.10193;"Type2";"3.7kW";"N/A"
9425;"R. Sport Sacavenense";38.7909;-9.10629;"Schuko";"3.7kW";"N/A"
9426;"Alameda dos Oceanos";38.7883;-9.09975;"Schuko";"3.7kW";"N/A"
9427;"Av. Severiano Falcão";38.7852;-9.12418;"Type2";"3.7kW";"N/A"
9428;"Quinta Matos Grandes";38.8034;-9.1244;"Type2";"3.7kW";"N/A"
9429;"Av. Moscavide";38.7786;-9.10237;"Schuko";"3.7kW";"N/A"
9431;"Estrada da Circunvalação";38.775;-9.10615;"Type2";"3.7kW";"N/A"
9432;"R. Almirante Gago Coutinho";38.7762;-9.1038;"Type2";"3.7kW";"N/A"
9433;"Av. dos Descobrimentos";38.7813;-9.10929;"Type2";"3.7kW";"N/A"
9434;"R. Mouzinho de Albuquerque";38.7834;-9.11116;"Schuko";"3.7kW";"N/A"
9435;"Av. das Forças Armadas";38.8151;-9.11846;"Type2";"3.7kW";"N/A"
9436;"R. Gil Vicente";38.8446;-9.1659;"Schuko";"3.7kW";"N/A"
9437;"R. dos Moinhos";38.9396;-9.19814;"Schuko";"3.7kW";"N/A"
9438;"Zona Industrial do Pau Queimado Rua da Azinheira";38.6947;-8.94099;"Schuko";"3.7kW";"N/A"
9439;"EN 8 Rotunda da Memoria";39.355;-9.15883;"Schuko";"3.7kW";"N/A"
9440;"R. Luis Manuel de Noronha";38.7098;-9.22833;"Schuko";"3.7kW";"N/A"
9441;"Marina de Oeiras";38.6772;-9.31836;"Schuko";"3.7kW";"N/A"
9442;"A5 (direção Lisboa)";38.7133;-9.28561;"Chademo";"50kW";"N/A"
9445;"A1 (direção norte)";40.0116;-8.59991;"Chademo";"50kW";"N/A"
9446;"A1 (direção sul)";40.015;-8.6004;"Chademo";"50kW";"N/A"
9451;"Praça do Município";39.239;-8.68663;"Schuko";"3.7kW";"N/A"
9452;"Praça Visconde Serra do Pilar";39.2353;-8.68137;"Type2";"3.7kW";"N/A"
9453;"Av. António dos Santos";39.0667;-8.01667;"Type2";"3.7kW";"N/A"
9454;"Av. Forcados Amadores de Santarém";39.05;-8.0175;"Type2";"3.7kW";"N/A"
9455;"R. Dr. Vírgilio Arruda";39.0514;-8.0175;"Type2";"3.7kW";"N/A"
9456;"Av. nº Sra. de Fátima";39.0678;-8.03333;"Type2";"3.7kW";"N/A"
9457;"Av. Bernardo Santareno";39.0689;-8.01861;"Type2";"3.7kW";"N/A"
9458;"Estrada Nacional";39.384;-8.66047;"Type2";"3.7kW";"N/A"
9459;"R. Dr. António Maria Galhordas";39.1017;-8.05111;"Type2";"3.7kW";"N/A"
9460;"R. da Cidade de Santarém";39.0672;-8.15111;"Type2";"3.7kW";"N/A"
9461;"R. Vasco da Gama";39.2332;-8.68509;"Schuko";"3.7kW";"N/A"
9462;"Av. Primeiro de Dezembro de 1640";38.608;-9.09533;"Schuko";"3.7kW";"N/A"
9463;"N378";38.5708;-9.10017;"Schuko";"3.7kW";"N/A"
9464;"Av. dos Náufragos";38.4431;-9.10334;"Schuko";"3.7kW";"N/A"
9465;"R. Dr. Francisco Goncalves Oliveira";38.5211;-9.01728;"Schuko";"3.7kW";"N/A"
9466;"R. do Ervideiro";38.5301;-8.99175;"Schuko";"3.7kW";"N/A"
9467;"R. da Junta";38.5454;-8.81946;"Type2";"3.7kW";"N/A"
9468;"Estrada de S. Ovidio";38.5221;-8.81673;"Type2";"3.7kW";"N/A"
9469;"Av. Luisa Todi";38.521;-8.90132;"Schuko";"3.7kW";"N/A"
9470;"Av. Luísa Todi";38.5231;-8.89494;"Schuko";"3.7kW";"N/A"
9471;"Av. Luísa Todi";38.5232;-8.89043;"Schuko";"3.7kW";"N/A"
9472;"Av. 22 de Dezembro";38.5283;-8.8925;"Type2";"3.7kW";"N/A"
9473;"Praça do Brasil";38.531;-8.88635;"Type2";"3.7kW";"N/A"
9474;"Av. D. João II";38.5294;-8.88206;"Schuko";"3.7kW";"N/A"
9475;"Av. Dr. Antonio R. Manito";38.5409;-8.89529;"Type2";"3.7kW";"N/A"
9476;"Av. Mestre Lima de Freitas";38.54;-8.86869;"Type2";"3.7kW";"N/A"
9477;"Av. Augusto Freire";38.7987;-9.38478;"Type2";"3.7kW";"N/A"
9478;"Praça da República";38.797;-9.38773;"Type2";"3.7kW";"N/A"
9479;"Volta do Duche";38.7967;-9.38633;"Type2";"3.7kW";"N/A"
9480;"R. de Tude de Sousa";38.7908;-9.37963;"Type2";"3.7kW";"N/A"
9481;"R. Câmara Pessoa";38.8029;-9.38386;"Type2";"3.7kW";"N/A"
9482;"Largo Vasco da Gama";38.8025;-9.37546;"Schuko";"3.7kW";"N/A"
9483;"R. Nosso Senhora da Praia";38.825;-9.46819;"Type2";"3.7kW";"N/A"
9484;"R. da Cochicha";38.8048;-9.44977;"Schuko";"3.7kW";"N/A"
9485;"R. Centro Empresarial";38.7622;-9.37396;"Schuko";"3.7kW";"N/A"
9486;"Estr. Octávio Pato";38.751;-9.31227;"Schuko";"3.7kW";"N/A"
9487;"Av. Timor Lorosae";38.7825;-9.30072;"Type2";"3.7kW";"N/A"
9488;"Estação Ferroviária de Meleças";38.7903;-9.31202;"Type2";"3.7kW";"N/A"
9489;"R. Dr. António José de Almeida";38.7687;-9.29975;"Type2";"3.7kW";"N/A"
9490;"Av. Bons Amigos";38.7694;-9.29548;"Type2";"3.7kW";"N/A"
9491;"R. Cidade Rio de Janeiro";38.7501;-9.29933;"Type2";"3.7kW";"N/A"
9492;"Praça 5 de Outubro";38.7754;-9.2641;"Type2";"3.7kW";"N/A"
9493;"Zona Industrial da Abrunheira";38.7749;-9.34391;"Type2";"3.7kW";"N/A"
9494;"Largo do Palácio";38.7501;-9.25727;"Schuko";"3.7kW";"N/A"
9495;"Av. António Enes";38.7583;-9.25615;"Type2";"3.7kW";"N/A"
9496;"Av. Eng. Duarte Pacheco";38.7566;-9.26007;"Type2";"3.7kW";"N/A"
9497;"R. Lago";38.809;-9.27385;"Schuko";"3.7kW";"N/A"
9498;"R. Miguel Torga";38.7882;-9.38754;"Schuko";"3.7kW";"N/A"
9499;"Av. 29 de Agosto";38.8475;-9.37818;"Type2";"3.7kW";"N/A"
9500;"Alameda D. Afonso Henriques";38.8606;-9.33325;"Type2";"3.7kW";"N/A"
9501;"Av. 25 de Abril";38.8576;-9.32628;"Type2";"3.7kW";"N/A"
9502;"R. Primeiro de Maio";38.8742;-9.39812;"Type2";"3.7kW";"N/A"
9503;"Zona Industrial da Abrunheira";38.775;-9.34188;"Schuko";"3.7kW";"N/A"
9504;"Av. François Mitterrand";38.7872;-9.35545;"Schuko";"3.7kW";"N/A"
9505;"Av. Américo Ferrer Lopes";38.7519;-9.28408;"Type2";"3.7kW";"N/A"
9506;"Av. 5 de Outubro";39.0918;-9.25699;"Schuko";"3.7kW";"N/A"
9507;"Av. General Humberto Delgado";39.0875;-9.25582;"Schuko";"3.7kW";"N/A"
9508;"R. Francisco Sa Carneiro";39.0854;-9.25863;"Type2";"3.7kW";"N/A"
9509;"Parqe Verde Varzea";39.088;-9.26272;"Schuko";"3.7kW";"N/A"
9510;"R. S. Gonçalo Lagos";39.0932;-9.2644;"Schuko";"3.7kW";"N/A"
9511;"Av. Atlantico";39.1363;-9.38028;"Type2";"3.7kW";"N/A"
9512;"Largo Forte da Casa";38.8738;-9.05689;"Schuko";"3.7kW";"N/A"
9513;"R. dos Combatentes";38.8557;-9.10526;"Schuko";"3.7kW";"N/A"
9519;"Av. da Universidade";40.6338;-8.65637;"Schuko";"3.7kW";"N/A"
9520;"Praça do Rossio";40.6415;-8.65778;"Schuko";"3.7kW";"N/A"
9522;"R. Dr. Alberto Souto";40.6437;-8.64861;"Schuko";"3.7kW";"N/A"
9523;"Av. Lourenço Peixinho";40.6442;-8.64133;"Schuko";"3.7kW";"N/A"
9524;"Av. Adelino Amaro da Costa";40.639;-8.64033;"Schuko";"3.7kW";"N/A"
9526;"R. Dr. Mário Sacramento";40.627;-8.64448;"Schuko";"3.7kW";"N/A"
9527;"Magnum Cap Taboeira Lote 7";40.6478;-8.60758;"Schuko";"3.7kW";"N/A"
9529;"Praça do Município";41.5513;-8.42845;"Schuko";"3.7kW";"N/A"
9531;"Largo da Estação";41.5499;-8.43438;"Schuko";"3.7kW";"N/A"
9532;"Praceta João XXI";41.5463;-8.41988;"Type2";"3.7kW";"N/A"
9534;"R. Escola de Enfermagem/R. Marcelino Sa Pires";41.5468;-8.42258;"Schuko";"3.7kW";"N/A"
9536;"R. Nova de Santa Cruz";41.5581;-8.39827;"Schuko";"3.7kW";"N/A"
9537;"R. de St. André";41.5832;-8.40236;"Schuko";"3.7kW";"N/A"
9538;"R. do Penedo/R. Pintancinhos";41.5671;-8.42158;"Schuko";"3.7kW";"N/A"
9540;"Parque Industrial de Celeirós";41.5103;-8.45302;"Schuko";"3.7kW";"N/A"
9545;"Parque Industrial de Cantanhede";40.3653;-8.60255;"Schuko";"3.7kW";"N/A"
9551;"R. Contestável Nuno Álvares";41.4445;-8.29124;"Schuko";"3.7kW";"N/A"
9552;"Av. Gen. Humberto Delgado";41.4445;-8.29423;"Schuko";"3.7kW";"N/A"
9553;"Largo António Leite de Carvalho";41.4416;-8.29496;"Schuko";"3.7kW";"N/A"
9554;"Av. Dom Afonso Henriques";41.4386;-8.29535;"Schuko";"3.7kW";"N/A"
9555;"Energias de Portugal Avenida da Universidade 5";41.4506;-8.29395;"Type2";"3.7kW";"N/A"
9556;"Parque de estacionamento CP";41.435;-8.29337;"Schuko";"3.7kW";"N/A"
9557;"Alameda Dr. Mariano Felgueiras";41.4412;-8.30447;"Schuko";"3.7kW";"N/A"
9558;"Alameda Dr. Alfredo Pimenta";41.4448;-8.29786;"Schuko";"3.7kW";"N/A"
9559;"R. 25 de Abril";41.4484;-8.34332;"Schuko";"3.7kW";"N/A"
9560;"R. Dom Manuel II";41.2363;-8.59869;"Schuko";"3.7kW";"N/A"
9561;"R. Eng. Duarte Pacheco";41.2364;-8.62206;"Schuko";"3.7kW";"N/A"
9562;"R. do Roberto Ivens";41.186;-8.69465;"Schuko";"3.7kW";"N/A"
9563;"R. de Silva Brinco";41.1907;-8.61187;"Schuko";"3.7kW";"N/A"
9564;"Rua Sara Afonso";41.1804;-8.65562;"Schuko";"3.7kW";"N/A"
9565;"R. Aquilino Ribeiro";40.8599;-8.62354;"Schuko";"3.7kW";"N/A"
9566;"R. Central de Mouriz";41.1922;-8.36599;"Schuko";"3.7kW";"N/A"
9567;"R. de João de Barros";41.1562;-8.66397;"Schuko";"3.7kW";"N/A"
9569;"R. de Cedofeita";41.1531;-8.61835;"Schuko";"3.7kW";"N/A"
9570;"R. Duque de Loulé";41.1423;-8.60727;"Schuko";"3.7kW";"N/A"
9571;"Campo 24 de Agosto";41.149;-8.59905;"Schuko";"3.7kW";"N/A"
9572;"Alameda Dos Capitães de Abril";41.1567;-8.61413;"Schuko";"3.7kW";"N/A"
9573;"R. Ofélia Diogo da Costa";41.159;-8.63151;"Schuko";"3.7kW";"N/A"
9574;"Rua Engº Ferreira Dias";41.1779;-8.64886;"Chademo";"50kW";"N/A"
9575;"Rua Engº Ferreira Dias";41.1776;-8.64896;"Schuko";"3.7kW";"N/A"
9576;"R. da Maternidade";41.1513;-8.62163;"Schuko";"3.7kW";"N/A"
9577;"Av. da Boavista";41.1587;-8.63337;"Schuko";"3.7kW";"N/A"
9578;"R. da Zona Industrial";40.9204;-8.56953;"Schuko";"3.7kW";"N/A"
9579;"R. Central do Barreiro";41.2339;-8.53211;"Schuko";"3.7kW";"N/A"
9580;"R. da Alegria";41.2325;-8.53012;"Schuko";"3.7kW";"N/A"
9581;"Edifício da Marina";41.6953;-8.81932;"Schuko";"3.7kW";"N/A"
9582;"Av. Combatentes G Guerra";41.6947;-8.83121;"Schuko";"3.7kW";"N/A"
9583;"Av. Atlantico";41.6932;-8.8463;"Schuko";"3.7kW";"N/A"
9584;"R. Cidade Baia";41.6955;-8.83978;"Schuko";"3.7kW";"N/A"
9585;"R. Aquilino Ribeiro";41.7048;-8.81756;"Schuko";"3.7kW";"N/A"
9586;"R. Diogo Cão";41.6831;-8.83121;"Schuko";"3.7kW";"N/A"
9587;"Zona Industrial do Neiva - 1ª Fase";41.6429;-8.7702;"Schuko";"3.7kW";"N/A"
9588;"Largo da Estação";41.6468;-8.70125;"Schuko";"3.7kW";"N/A"
9589;"Caminho Municipal/R. Lugar Gandara";41.7035;-8.7151;"Schuko";"3.7kW";"N/A"
9590;"Parque Empresarial de Lanheses";41.7463;-8.6887;"Schuko";"3.7kW";"N/A"
9592;"R. das Camélias";41.1291;-8.60571;"Schuko";"3.7kW";"N/A"
9593;"Alameda da Serra do Pilar";41.1371;-8.60444;"Schuko";"3.7kW";"N/A"
9594;"Av. Republica";41.1208;-8.60632;"Schuko";"3.7kW";"N/A"
9595;"Av. Diogo Leite";41.1381;-8.61173;"Schuko";"3.7kW";"N/A"
9596;"Estação das Devesas/R. Barão Corvo";41.1289;-8.62056;"Type2";"3.7kW";"N/A"
9597;"Av. da Republica";41.1261;-8.60253;"Schuko";"3.7kW";"N/A"
9598;"Inovagaia - Av. Manuel Violas";41.0267;-8.6199;"Schuko";"3.7kW";"N/A"
9599;"Largo Moeiro";41.0658;-8.5749;"Type2";"3.7kW";"N/A"
9600;"R. de São Cristóvão Mafamude";41.1256;-8.60306;"Schuko";"3.7kW";"N/A"
9601;"Travessa de Ponte Pereiro";41.0944;-8.55008;"Schuko";"3.7kW";"N/A"
9602;"R. Conselheiro Veloso Cruz";41.1317;-8.61722;"Type2";"3.7kW";"N/A"
9603;"Alameda do Sr. da Pedra";41.0694;-8.65559;"Schuko";"3.7kW";"N/A"
9604;"Av. Beira-Mar";41.129;-8.66758;"Schuko";"3.7kW";"N/A"
9605;"Av. Liberdade (Solverde)";41.0183;-8.63972;"Schuko";"3.7kW";"N/A"
9606;"Av. Vasco da Gama";41.1189;-8.60556;"Type2";"3.7kW";"N/A"
9607;"Rua da Baiza";41.1089;-8.57391;"Type2";"3.7kW";"N/A"
9608;"R. das Lages";41.0858;-8.6032;"Schuko";"3.7kW";"N/A"
9609;"Avenida dos Descobrimentos";41.1177;-8.62192;"Schuko";"3.7kW";"N/A"
9610;"Rua da Baiza";41.1089;-8.57391;"Chademo";"50kW";"N/A"
9627;"Zona Industrial Apartado 17 Oliveira de Frades";40.7141;-8.20626;"Type2";"3.7kW";"N/A"
9629;"Av. Dos Descobrimentos";37.0853;-8.27168;"Schuko";"3.7kW";"N/A"
9630;"Bairro dos Pescadores";37.0871;-8.24721;"Schuko";"3.7kW";"N/A"
9631;"Av. 25 de Abril";37.0884;-8.2503;"Schuko";"3.7kW";"N/A"
9632;"Alameda Dom Carlos";37.0849;-8.27058;"Schuko";"3.7kW";"N/A"
9633;"Estr. Nacional";38.2961;-8.53402;"Schuko";"3.7kW";"N/A"
9641;"R. Malmequeres";37.0426;-7.97066;"Type2";"3.7kW";"N/A"
9643;"R. Arlindo Vicente";38.1926;-8.56369;"Schuko";"3.7kW";"N/A"
9644;"Estr. Nacional";37.0903;-8.07484;"Schuko";"3.7kW";"N/A"
9645;"Largo Francisco José Morais";37.9489;-8.38077;"Schuko";"3.7kW";"N/A"
12247;"Randles Garage";52.0507;-9.50712;"Chademo";"50kW";"N/A"
12253;"Londis Grange Service Station";54.3895;-8.52837;"Chademo";"50kW";"N/A"
12260;"Kilimer Car Ferry Car Park";52.6153;-9.38115;"Type2";"22kW";"N/A"
12261;"Old Ground Hotel";52.842;-8.98283;"Type2";"22kW";"N/A"
12262;"Shannon Town Centre";52.7082;-8.87729;"Type2";"22kW";"N/A"
12263;"Celtic Ross Hotel";51.5757;-9.02851;"Type2";"22kW";"N/A"
12264;"Copley Street";51.8952;-8.46607;"Type2";"22kW";"N/A"
12265;"Copley Street";51.8952;-8.46768;"Type2";"22kW";"N/A"
12266;"Cork County Hall";51.893;-8.50782;"Type2";"22kW";"N/A"
12267;"Kent Station";51.9021;-8.45634;"Type2";"22kW";"N/A"
12268;"Off Park Lane";51.8529;-8.29559;"Type2";"22kW";"N/A"
12269;"Off South City Link Road";51.8786;-8.4665;"Type2";"22kW";"N/A"
12270;"The Green Car Park";51.9172;-8.17414;"Type2";"22kW";"N/A"
12278;"Off Lower Main Street";54.9503;-8.36214;"Type2";"22kW";"N/A"
12296;"Abbeyglen Castle Hotel";53.4888;-10.0293;"Type2";"22kW";"N/A"
12297;"Off Society Street";53.3306;-8.22528;"Type2";"22kW";"N/A"
12298;"Rossroe Lodge";53.4007;-9.86329;"Type2";"22kW";"N/A"
12299;"Saint Michael's Square";53.3293;-8.22094;"Type2";"22kW";"N/A"
12300;"Lee Valley Park";52.2609;-9.71419;"Type2";"22kW";"N/A"
12301;"Station House Car Park";52.2303;-9.46584;"Type2";"22kW";"N/A"
12302;"Off Market Road";52.1073;-9.78607;"Type2";"22kW";"N/A"
12303;"Off O'Connell Street";51.9467;-10.2272;"Type2";"22kW";"N/A"
12304;"Sportsfield Road";51.8393;-9.90132;"Type2";"22kW";"N/A"
12314;"Heritage Center Parking";52.5651;-8.79047;"Type2";"22kW";"N/A"
12316;"Castlecourt Hotel";53.8012;-9.51896;"Type2";"22kW";"N/A"
12324;"Military Road";53.9737;-8.30038;"Type2";"22kW";"N/A"
14010;"Car park Belleek (Socket 2)";54.4801;-8.09197;"Type2";"22kW";"N/A"
17060;"Frankfield";51.8721;-8.47086;"Chademo";"50kW";"N/A"
27095;"Nissan Dulick Motors";52.8637;-8.98056;"Chademo";"50kW";"N/A"
27149;"SALVADOR CAETANO-INDÚSTRIAS METALÚRGICAS E VEÍCULOS DE TRANSPORTE SA";41.0678;-8.64356;"Chademo";"50kW";"N/A"
27150;"Auto Júlio Leiria";39.699;-8.82924;"Chademo";"50kW";"N/A"
27151;"Av. de Fontes Pereira de Melo 173";41.1779;-8.65243;"Chademo";"50kW";"N/A"
27154;"Caetano Bus";41.0678;-8.64356;"Chademo";"50kW";"N/A"
27155;"Caetano Power Porto";41.1777;-8.65273;"Chademo";"50kW";"N/A"
27156;"Ferreira Morais & Morais";40.2359;-8.43266;"Chademo";"50kW";"N/A"
27157;"Galp Gas Station";38.7038;-9.29242;"Chademo";"50kW";"N/A"
27158;"Galp Aveiras Service Station";39.1303;-8.8985;"Chademo";"50kW";"N/A"
27159;"Galp Aveiras Service Station";39.1316;-8.89739;"Chademo";"50kW";"N/A"
27160;"Galp Pombal Service Station";40.0016;-8.6082;"Chademo";"50kW";"N/A"
27161;"Galp Pombal Service Station";39.9961;-8.61374;"Chademo";"50kW";"N/A"
27165;"Nissan Ferreira Morais & Morais";40.2401;-8.43512;"Chademo";"50kW";"N/A"
27166;"Nissan Confiauto Braga";41.5367;-8.43571;"Chademo";"50kW";"N/A"
27167;"Caetano Bus (Eng.Jose Costa)";41.0833;-8.53304;"Chademo";"50kW";"N/A"
27169;"Nissan Iberia, S.A. (Caetano Power(Sul))";38.769;-9.34458;"Chademo";"50kW";"N/A"
37043;"Nissan Rofervigo";42.2144;-8.6734;"Chademo";"50kW";"N/A"
37052;"Caeiro Rey Concesionario Nissan";42.9113;-8.50859;"Chademo";"50kW";"N/A"
95300;" Nissan Caetano Power Porto";41.1779;-8.65288;"Chademo";"50kW";"N/A"
95301;"Nissan Auto Júlio – Leiria";39.7043;-8.82771;"Chademo";"50kW";"N/A"
97062;"Limerick Nissan";52.6486;-8.58177;"Chademo";"50kW";"N/A"
113993;"EVB-P1611585";38.777;-9.12677;"Type2";"3.7kW";"0.36"
2160;"Lochmaddy Waiting Room";57.6012;-7.16386;"Chademo";"50kW";"N/A"
2162;"Lews Castle College";58.213;-6.39652;"Type2";"7.4kW";"N/A"
2200;"Eriskay/Ceann a'Gharraidh Waiting Room";57.0709;-7.30817;"Type2";"22kW";"N/A"
2205;"Leverburgh Waiting Room";57.7677;-7.01592;"Type2";"22kW";"N/A"
2206;"Spors Nis/Lionel School";58.4949;-6.25415;"Type2";"22kW";"N/A"
2238;"Auchrannie House Hotel, Isle of Arran (1)";55.5762;-5.15804;"Type2";"7.4kW";"N/A"
2248;"Kennacraig Ferry Terminal";55.8067;-5.48282;"Chademo";"50kW";"N/A"
2249;"Brodick ferry terminal, Arran";55.5766;-5.13858;"Chademo";"50kW";"N/A"
2250;"Port Ellen ferry terminal, Islay";55.6278;-6.18965;"Chademo";"50kW";"N/A"
2251;"Tarbert ferry terminal, Isle of Harris";57.8972;-6.79883;"Chademo";"50kW";"N/A"
2252;"Oban ferry terminal";56.412;-5.47621;"Chademo";"50kW";"N/A"
2274;"Galloway Community Hospital";54.8986;-5.02089;"Type2";"7.4kW";"N/A"
2361;"Camanachd Car Park, Fort William (1)";56.8215;-5.10384;"Type2";"22kW";"N/A"
2386;"Bunessan, Isle of Mull (1)";56.3156;-6.23526;"Type2";"7.4kW";"N/A"
2388;"Craignure Ferry Terminal, Isle of Mull (1)";56.4702;-5.70597;"Type2";"7.4kW";"N/A"
7273;"Abba Triana";37.3893;-6.00786;"Schuko";"3.7kW";"N/A"
7274;"Abba Playa Gijon";43.5404;-5.64298;"Schuko";"3.7kW";"N/A"
7283;"Centro Comercial AREA SUR (Auxideico)";36.8573;-6.03794;"Schuko";"3.7kW";"N/A"
7284;"Centro Comercial As Terma (Auxideico)";43.033;-7.56381;"Schuko";"3.7kW";"N/A"
7291;"Nissan Vanauto";37.366;-5.95526;"Chademo";"50kW";"N/A"
7391;"Carretera Su Eminencia";37.365;-5.95779;"Chademo";"50kW";"N/A"
7404;"Daly's Service Station";54.8332;-7.48663;"Chademo";"50kW";"N/A"
7405;"Great Gas Service Station";53.4927;-6.19721;"Chademo";"50kW";"N/A"
7406;"Nissan Hutton and Meade";53.4131;-6.35311;"Chademo";"50kW";"N/A"
7407;"Nissan Headquarters";53.3328;-6.36389;"Chademo";"50kW";"N/A"
7408;"Topaz Service Station 1";53.3539;-6.21275;"Chademo";"50kW";"N/A"
7409;"Topaz Service Station 2";53.3708;-6.28074;"Chademo";"50kW";"N/A"
7410;"Topaz Service Station 3";53.3145;-6.39389;"Chademo";"50kW";"N/A"
7411;"Topaz Service Station 4";53.3044;-6.3138;"Chademo";"50kW";"N/A"
7412;"Nissan Windsor Motors Airside";53.4459;-6.22257;"Chademo";"50kW";"N/A"
7413;"Nissan Windsor Motors Belgard";53.2949;-6.3694;"Chademo";"50kW";"N/A"
7414;"Nissan Windsor Motors Deansgrange";53.2833;-6.16592;"Chademo";"50kW";"N/A"
7418;"Nissan Barlo";52.6492;-7.22438;"Chademo";"50kW";"N/A"
7420;"Topaz Service Station 6";54.2636;-6.9592;"Chademo";"50kW";"N/A"
7422;"Topaz Service Station 7";52.509;-7.87255;"Chademo";"50kW";"N/A"
